"Station";"longitude";"latitude";"Matrix";"Substance";"Type";"CR";"Units";"Response";"ConfThresh";"ConfStatus";"Datatype"
"ARHHOR5";10.03833;55.84333;"Biota";"HG";"HM";0.6708;"All";"+";"H";"H";"All"
"ARHHOR5";10.03833;55.84333;"Biota";"PB";"HM";0.185045724;"All";"+";"H";"H";"All"
"ARKO1";12.7998611116667;54.7496667216667;"Water";"CS-137";"Rad";1.575686023;"All";"+";"H";"H";"All"
"ARKO2";13.4999066;54.91666;"Water";"CS-137";"Rad";1.484643608;"All";"+";"H";"H";"All"
"ARKO3";13.748799945;54.666799945;"Water";"CS-137";"Rad";1.570330361;"All";"+";"H";"H";"All"
"ARKO4";14.0827777783333;54.2498166666667;"Water";"CS-137";"Rad";1.615297134;"All";"+";"H";"H";"All"
"Asnæs Rev";10.7666904771429;55.65;"Water";"CS-137";"Rad";0.905909091;"All";"+";"H";"H";"All"
"Äyspäänselkä";26.80775;60.43453;"Biota";"HBCD";"Org";0.002359986;"All";"+";"H";"H";"All"
"Äyspäänselkä";26.80775;60.43453;"Biota";"PFOS";"Org";0.210989011;"All";"+";"H";"H";"All"
"Äyspäänselkä";26.80775;60.43453;"Biota";"PFOS";"Org";0.389010989;"All";"+";"H";"H";"All"
"Äyspäänselkä";26.80775;60.43453;"Biota";"PFOS";"Org";0.422370925;"All";"+";"H";"H";"All"
"Äyspäänselkä";26.80775;60.43453;"Biota";"SBD6";"Org";34.98269896;"All";"+";"H";"H";"All"
"Äyspäänselkä";26.80775;60.43453;"Biota";"SCB6";"Org";0.22827451;"All";"+";"H";"H";"All"
"B1";21.05;56.03833;"Water";"PFOS";"Org";2.307692308;"All";"+";"H";"H";"All"
"B11";13.7845;54.77215;"Biota";"CS-137";"Rad";0.557797531;"All";"+";"H";"H";"All"
"B13 ";14.25;54.2667;"Water";"CS-137";"Rad";1.56942572;"All";"+";"H";"H";"All"
"B15 ";14.69085;54.2167;"Water";"CS-137";"Rad";1.482931552;"All";"+";"H";"H";"All"
"B2ZP";14.282;53.859;"Water";"CD";"HM";0.5;"All";"+";"H";"H";"All"
"B2ZP";14.282;53.859;"Water";"PB";"HM";0.769230769;"All";"+";"H";"H";"All"
"Bakkegr";14.74617;54.97917;"Biota";"BAP";"Org";0.10090757;"All";"+";"H";"H";"All"
"Bakkegr";14.74617;54.97917;"Biota";"CD";"HM";1.004661735;"All";"+";"H";"H";"All"
"Bakkegr";14.74617;54.97917;"Biota";"FLU";"Org";0.053427485;"All";"+";"H";"H";"All"
"Bakkegr";14.74617;54.97917;"Biota";"HG";"HM";0.271725476;"All";"+";"H";"H";"All"
"Bakkegr";14.74617;54.97917;"Biota";"PB";"HM";0.529066599;"All";"+";"H";"H";"All"
"BARC10";13.9889;54.8247;"Biota";"CS-137";"Rad";0.714296296;"All";"+";"H";"H";"All"
"BARC11";13.4779333333333;54.75345;"Biota";"CS-137";"Rad";0.969416543;"All";"+";"H";"H";"All"
"BARC2";13.8301666363636;54.7158486363636;"Biota";"CS-137";"Rad";1.228993401;"All";"+";"H";"H";"All"
"Båssafjärden Tammisaari";23.45021;59.96363;"Biota";"HG";"HM";6.624575458;"All";"+";"H";"H";"All"
"BGDA";18.85557;54.59667;"Biota";"HBCD";"Org";0.000494086;"All";"+";"H";"H";"All"
"BGDA";18.85557;54.59667;"Biota";"HG";"HM";2.9;"All";"+";"H";"H";"All"
"BGDA";18.85557;54.59667;"Biota";"PB";"HM";1.423076923;"All";"+";"H";"H";"All"
"BGDA";18.85557;54.59667;"Biota";"PFOS";"Org";0.099626461;"All";"+";"H";"H";"All"
"BGDA";18.85557;54.59667;"Biota";"SBD6";"Org";25.34975316;"All";"+";"H";"H";"All"
"BGDA";18.85557;54.59667;"Biota";"SCB6";"Org";0.053019872;"All";"+";"H";"H";"All"
"BKIBU1";10.7273068;54.54276;"Biota";"CS-137";"Rad";0.428663951;"All";"+";"H";"H";"All"
"BMP K4";13.9735;54.95317;"Sediment";"ANT";"Org";0.327106886;"All";"+";"H";"H";"All"
"BMP K4";13.9735;54.95317;"Sediment";"CD";"HM";0.218014309;"All";"+";"H";"H";"All"
"BMP K4";13.9735;54.95317;"Sediment";"PB";"HM";1.069219668;"All";"+";"H";"H";"All"
"BMPJ2";20.34167;55.88167;"Sediment";"CD";"HM";1.755900621;"All";"+";"H";"H";"All"
"BMPJ2";20.34167;55.88167;"Water";"CD";"HM";0.5;"All";"+";"H";"H";"All"
"BMPJ2";20.34167;55.88167;"Sediment";"PB";"HM";1.933333333;"All";"+";"H";"H";"All"
"BMPJ2";20.34167;55.88167;"Water";"PB";"HM";0.769230769;"All";"+";"H";"H";"All"
"BMPK1";18.4;55.555;"Sediment";"CD";"HM";0.331884058;"All";"+";"H";"H";"All"
"BMPK1";18.4;55.555;"Sediment";"PB";"HM";0.645238095;"All";"+";"H";"H";"All"
"BMPK2";15.98333;55.25;"Sediment";"CD";"HM";0.497066527;"All";"+";"H";"H";"All"
"BMPK2";15.98333;55.25;"Sediment";"PB";"HM";0.480787149;"All";"+";"H";"H";"All"
"BMPL1";19.33333;54.83333;"Sediment";"CD";"HM";1.198717548;"All";"+";"H";"H";"All"
"BMPL1";19.33333;54.83333;"Sediment";"PB";"HM";0.837182254;"All";"+";"H";"H";"All"
"BMPL10";19.585;54.37333;"Sediment";"CD";"HM";0.315189388;"All";"+";"H";"H";"All"
"BMPL10";19.585;54.37333;"Sediment";"PB";"HM";0.179102772;"All";"+";"H";"H";"All"
"BODDEN";13.5506277783333;54.1836445;"Water";"CS-137";"Rad";1.548740998;"All";"+";"H";"H";"All"
"BORNHOLM";15.15;55.83331986;"Water";"CS-137";"Rad";1.550539842;"All";"+";"H";"H";"All"
"Bornholm";15.15;55.0833142371429;"Biota";"CS-137";"Rad";1.48172254;"All";"+";"H";"H";"All"
"Bothnian Sea off shore";19.5;61.25;"Biota";"HBCD";"Org";0.002791814;"All";"+";"H";"H";"All"
"Bothnian Sea off shore";19.5;61.25;"Biota";"HG";"HM";0.678031767;"All";"+";"H";"H";"All"
"Bothnian Sea off shore";19.5;61.25;"Biota";"PB";"HM";0.314745962;"All";"+";"H";"H";"All"
"Bothnian Sea off shore";19.5;61.25;"Biota";"PFOS";"Org";0.052714591;"All";"+";"H";"H";"All"
"Bothnian Sea off shore";19.5;61.25;"Biota";"SBD6";"Org";40.49977083;"All";"+";"H";"H";"All"
"Bothnian Sea off shore";19.5;61.25;"Biota";"SCB6";"Org";0.10200254;"All";"+";"H";"H";"All"
"Bothnian Sea off shore";19.5;61.25;"Biota";"SDX";"Org";0.389821867;"All";"+";"H";"H";"All"
"BSH4A";13.297;54.8342611116667;"Water";"CS-137";"Rad";1.512417469;"All";"+";"H";"H";"All"
"BY15";20.0465055;57.3221971666667;"Water";"CS-137";"Rad";1.920740741;"All";"+";"H";"H";"All"
"BY28";21.04665;59.02165;"Water";"CS-137";"Rad";2.22;"All";"+";"H";"H";"All"
"Byxelkrok";17.5;57.31667;"Biota";"HBCD";"Org";0.004248877;"All";"+";"H";"H";"All"
"Byxelkrok";17.5;57.31667;"Biota";"HG";"HM";1.085752007;"All";"+";"H";"H";"All"
"Byxelkrok";17.5;57.31667;"Biota";"PB";"HM";0.582677643;"All";"+";"H";"H";"All"
"Byxelkrok";17.5;57.31667;"Biota";"PFOS";"Org";0.073055107;"All";"+";"H";"H";"All"
"Byxelkrok";17.5;57.31667;"Biota";"SBD6";"Org";40.25046434;"All";"+";"H";"H";"All"
"Byxelkrok";17.5;57.31667;"Biota";"SCB6";"Org";0.086345273;"All";"+";"H";"H";"All"
"Byxelkrok";17.5;57.31667;"Biota";"SDX";"Org";0.287681879;"All";"+";"H";"H";"All"
"C11P";17.03;54.675;"Water";"CD";"HM";1;"All";"+";"H";"H";"All"
"C11P";17.03;54.675;"Water";"PB";"HM";1.923076923;"All";"+";"H";"H";"All"
"C12P";17.55513;54.77947;"Water";"CD";"HM";0.375;"All";"+";"H";"H";"All"
"C12P";17.55513;54.77947;"Water";"PB";"HM";3.076923077;"All";"+";"H";"H";"All"
"C13a";17.8305;54.81662;"Water";"CD";"HM";0.25;"All";"+";"H";"H";"All"
"C13a";17.8305;54.81662;"Water";"PB";"HM";0.307692308;"All";"+";"H";"H";"All"
"C13P";18.078;54.839;"Water";"CD";"HM";0.375;"All";"+";"H";"H";"All"
"C13P";18.078;54.839;"Water";"PB";"HM";3.076923077;"All";"+";"H";"H";"All"
"C14";18.5514333333333;62.1105;"Water";"CS-137";"Rad";1.676666667;"All";"+";"H";"H";"All"
"C15P";18.344;54.843;"Water";"CD";"HM";0.306186218;"All";"+";"H";"H";"All"
"C15P";18.344;54.843;"Water";"PB";"HM";0.818199369;"All";"+";"H";"H";"All"
"C17P";18.437;54.794;"Water";"CD";"HM";0.375;"All";"+";"H";"H";"All"
"C17P";18.437;54.794;"Water";"PB";"HM";3.076923077;"All";"+";"H";"H";"All"
"C18P";18.646;54.72;"Water";"CD";"HM";0.375;"All";"+";"H";"H";"All"
"C18P";18.646;54.72;"Water";"PB";"HM";3.076923077;"All";"+";"H";"H";"All"
"C19P";19.49583;54.41591;"Water";"CD";"HM";2.5;"All";"+";"H";"H";"All"
"C19P";19.49583;54.41591;"Water";"PB";"HM";3.076923077;"All";"+";"H";"H";"All"
"C9P";16.868;54.594;"Water";"CD";"HM";1;"All";"+";"H";"H";"All"
"C9P";16.868;54.594;"Water";"PB";"HM";1.923076923;"All";"+";"H";"H";"All"
"CVI";23.5633165;65.2335;"Water";"CS-137";"Rad";1.524624331;"All";"+";"H";"H";"All"
"CZP";14.406;53.762;"Water";"CD";"HM";0.178998167;"All";"+";"H";"H";"All"
"CZP";14.406;53.762;"Water";"PB";"HM";0.648794358;"All";"+";"H";"H";"All"
"Danafjord";11.68666667;57.6675;"Biota";"CD";"HM";1.392606352;"All";"+";"H";"H";"All"
"Danafjord";11.68666667;57.6675;"Biota";"HG";"HM";1.13925;"All";"+";"H";"H";"All"
"Danafjord";11.68666667;57.6675;"Biota";"PB";"HM";0.427229693;"All";"+";"H";"H";"All"
"DARSS2";12.324500055;54.583805555;"Water";"CS-137";"Rad";1.37449206;"All";"+";"H";"H";"All"
"DMU 2A";11.20833;55.2;"Biota";"HG";"HM";4.614087125;"All";"+";"H";"H";"All"
"DMU 2A";11.20833;55.2;"Biota";"PB";"HM";1.538461538;"All";"+";"H";"H";"All"
"DMU 2A";11.20833;55.2;"Biota";"PFOS";"Org";0.00822641;"All";"+";"H";"H";"All"
"DMU 2R";12.075;55.68833;"Biota";"HG";"HM";3.024085645;"All";"+";"H";"H";"All"
"DMU 2R";12.075;55.68833;"Biota";"PB";"HM";0.870345531;"All";"+";"H";"H";"All"
"DMU 2R";12.075;55.68833;"Biota";"PFOS";"Org";0.090653023;"All";"+";"H";"H";"All"
"DMU 2R";12.075;55.68833;"Biota";"SBD6";"Org";40.75016755;"All";"+";"H";"H";"All"
"DMU 2R";12.075;55.68833;"Biota";"SCB6";"Org";0.60796685;"All";"+";"H";"H";"All"
"DMU 2R";12.075;55.68833;"Biota";"SDX";"Org";0.749172234;"All";"+";"H";"H";"All"
"DMU 444";13.3;55;"Sediment";"ANT";"Org";1.8400884;"All";"+";"H";"H";"All"
"DMU 444";13.3;55;"Sediment";"CD";"HM";0.304214578;"All";"+";"H";"H";"All"
"DMU 444";13.3;55;"Sediment";"PB";"HM";0.854417329;"All";"+";"H";"H";"All"
"DMU 921";12.36867;56.23333;"Sediment";"ANT";"Org";0.121124031;"All";"+";"H";"H";"All"
"DMU 921";12.36867;56.23333;"Sediment";"CD";"HM";0.046365957;"All";"+";"H";"H";"All"
"DMU 921";12.36867;56.23333;"Sediment";"PB";"HM";0.303647738;"All";"+";"H";"H";"All"
"DMU Bakkegr";14.74617;54.97917;"Biota";"BAP";"Org";0.152723151;"All";"+";"H";"H";"All"
"DMU Bakkegr";14.74617;54.97917;"Biota";"CD";"HM";1.710647772;"All";"+";"H";"H";"All"
"DMU Bakkegr";14.74617;54.97917;"Biota";"FLU";"Org";0.095800442;"All";"+";"H";"H";"All"
"DMU Bakkegr";14.74617;54.97917;"Biota";"HG";"HM";0.404534938;"All";"+";"H";"H";"All"
"DMU Bakkegr";14.74617;54.97917;"Biota";"PB";"HM";0.617385085;"All";"+";"H";"H";"All"
"DMU Hornbk";12.48633;56.08917;"Biota";"BAP";"Org";0.12;"All";"+";"H";"H";"All"
"DMU Hornbk";12.48633;56.08917;"Biota";"CD";"HM";2.264198422;"All";"+";"H";"H";"All"
"DMU Hornbk";12.48633;56.08917;"Biota";"FLU";"Org";0.076666667;"All";"+";"H";"H";"All"
"DMU Hornbk";12.48633;56.08917;"Biota";"HG";"HM";0.92851273;"All";"+";"H";"H";"All"
"DMU Hornbk";12.48633;56.08917;"Biota";"PB";"HM";1.295699214;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"BAP";"Org";0.06;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"CD";"HM";1.110110723;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"FLU";"Org";0.056666667;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"HBCD";"Org";0.002288639;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"HG";"HM";3.238415;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"HG";"HM";16.32954335;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"PB";"HM";1.322216245;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"PB";"HM";2.754997074;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"PFOS";"Org";0.052488836;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"SBD6";"Org";81.89627487;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"SCB6";"Org";1.252552583;"All";"+";"H";"H";"All"
"DMU KB";12.50333;55.62;"Biota";"SDX";"Org";0.818186067;"All";"+";"H";"H";"All"
"DMU M31";12.535;55.91333;"Biota";"BAP";"Org";0.1742993;"All";"+";"H";"H";"All"
"DMU M31";12.535;55.91333;"Biota";"CD";"HM";2.460725854;"All";"+";"H";"H";"All"
"DMU M31";12.535;55.91333;"Biota";"FLU";"Org";0.036202294;"All";"+";"H";"H";"All"
"DMU M31";12.535;55.91333;"Biota";"HG";"HM";1.877748616;"All";"+";"H";"H";"All"
"DMU M31";12.535;55.91333;"Biota";"PB";"HM";1.716833738;"All";"+";"H";"H";"All"
"DMU S31";12.53333;55.91667;"Biota";"HG";"HM";7.495629846;"All";"+";"H";"H";"All"
"DMU SjlOdde";11.28383;56.0065;"Biota";"BAP";"Org";0.197087522;"All";"+";"H";"H";"All"
"DMU SjlOdde";11.28383;56.0065;"Biota";"CD";"HM";1.689481617;"All";"+";"H";"H";"All"
"DMU SjlOdde";11.28383;56.0065;"Biota";"FLU";"Org";0.063333333;"All";"+";"H";"H";"All"
"DMU SjlOdde";11.28383;56.0065;"Biota";"HG";"HM";0.887845935;"All";"+";"H";"H";"All"
"DMU SjlOdde";11.28383;56.0065;"Biota";"PB";"HM";1.05204655;"All";"+";"H";"H";"All"
"DZZP";14.728;54.04;"Water";"CD";"HM";0.608501954;"All";"+";"H";"H";"All"
"DZZP";14.728;54.04;"Water";"PB";"HM";0.463601511;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"HBCD";"Org";0.001501415;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"HBCD";"Org";0.000936651;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"HG";"HM";1.173273539;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"HG";"HM";3.026641819;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"PB";"HM";0.281942545;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"PB";"HM";0.221932761;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"PFOS";"Org";0.020391627;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"SBD6";"Org";23.30758579;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"SBD6";"Org";111.6252246;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"SCB6";"Org";0.07070575;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"SCB6";"Org";0.55099314;"All";"+";"H";"H";"All"
"E W FLADEN";11.83333;57.23333;"Biota";"SDX";"Org";0.090399038;"All";"+";"H";"H";"All"
"EB1";19.7296934;61.0666934;"Water";"CS-137";"Rad";1.89;"All";"+";"H";"H";"All"
"Eckernfoerder Bucht innen";9.85167;54.46133;"Biota";"CD";"HM";1.107226107;"All";"+";"H";"H";"All"
"Eckernfoerder Bucht innen";9.85167;54.46133;"Biota";"HG";"HM";67;"All";"+";"H";"H";"All"
"Eckernfoerder Bucht innen";9.85167;54.46133;"Biota";"PB";"HM";0.484131253;"All";"+";"H";"H";"All"
"ECKFBU";9.87592227783333;54.4667443883333;"Water";"CS-137";"Rad";1.115544444;"All";"+";"H";"H";"All"
"EE17";25.0154433333333;59.7171;"Water";"CS-137";"Rad";1.3742;"All";"+";"H";"H";"All"
"EZP";14.525;53.673;"Water";"CD";"HM";0.208439493;"All";"+";"H";"H";"All"
"EZP";14.525;53.673;"Water";"PB";"HM";0.648794358;"All";"+";"H";"H";"All"
"FBELT1";11.2168778333333;54.6000277216667;"Water";"CS-137";"Rad";1.027205556;"All";"+";"H";"H";"All"
"FBELT2";11.4162945;54.5083111666667;"Water";"CS-137";"Rad";1.226078104;"All";"+";"H";"H";"All"
"Femern belt";11.05;54.65;"Water";"CS-137";"Rad";1.261212693;"All";"+";"H";"H";"All"
"FOE-B01";10.55833;54.58333;"Biota";"HG";"HM";0.994742755;"All";"+";"H";"H";"All"
"FOE-B01";10.55833;54.58333;"Biota";"PB";"HM";1.907922012;"All";"+";"H";"H";"All"
"FOE-B01";10.55833;54.58333;"Biota";"SBD6";"Org";56.13214568;"All";"+";"H";"H";"All"
"FOE-B01";10.55833;54.58333;"Biota";"SCB6";"Org";0.256047835;"All";"+";"H";"H";"All"
"FOE-B10";14.125;54.78333;"Biota";"HG";"HM";0.462034004;"All";"+";"H";"H";"All"
"FOE-B10";14.125;54.78333;"Biota";"HG";"HM";0.931224194;"All";"+";"H";"H";"All"
"FOE-B10";14.125;54.78333;"Biota";"PB";"HM";1.505769231;"All";"+";"H";"H";"All"
"FOE-B10";14.125;54.78333;"Biota";"PB";"HM";0.585783158;"All";"+";"H";"H";"All"
"FOE-B10";14.125;54.78333;"Biota";"SBD6";"Org";60.04659352;"All";"+";"H";"H";"All"
"FOE-B10";14.125;54.78333;"Biota";"SBD6";"Org";75.24889301;"All";"+";"H";"H";"All"
"FOE-B10";14.125;54.78333;"Biota";"SCB6";"Org";0.118684012;"All";"+";"H";"H";"All"
"FOE-B10";14.125;54.78333;"Biota";"SCB6";"Org";0.342432405;"All";"+";"H";"H";"All"
"FOE-BMP";13.83333;54.83333;"Biota";"HG";"HM";0.714357601;"All";"+";"H";"H";"All"
"FOE-BMP";13.83333;54.83333;"Biota";"HG";"HM";0.982504798;"All";"+";"H";"H";"All"
"FOE-BMP";13.83333;54.83333;"Biota";"PB";"HM";0.702608041;"All";"+";"H";"H";"All"
"FOE-BMP";13.83333;54.83333;"Biota";"SBD6";"Org";23.81519409;"All";"+";"H";"H";"All"
"FOE-BMP";13.83333;54.83333;"Biota";"SBD6";"Org";62.68259095;"All";"+";"H";"H";"All"
"FOE-BMP";13.83333;54.83333;"Biota";"SCB6";"Org";0.095640777;"All";"+";"H";"H";"All"
"FOE-BMP";13.83333;54.83333;"Biota";"SCB6";"Org";0.284142719;"All";"+";"H";"H";"All"
"FRB 20";12.578;55.98097;"Sediment";"ANT";"Org";27.33739837;"All";"+";"H";"H";"All"
"FRB 20";12.578;55.98097;"Biota";"BAP";"Org";0.126;"All";"+";"H";"H";"All"
"FRB 20";12.578;55.98097;"Biota";"CD";"HM";1.203299825;"All";"+";"H";"H";"All"
"FRB 20";12.578;55.98097;"Sediment";"CD";"HM";0.129611239;"All";"+";"H";"H";"All"
"FRB 20";12.578;55.98097;"Biota";"FLU";"Org";0.046666667;"All";"+";"H";"H";"All"
"FRB 20";12.578;55.98097;"Biota";"HG";"HM";1.26242;"All";"+";"H";"H";"All"
"FRB 20";12.578;55.98097;"Biota";"PB";"HM";0.939160839;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"BAP";"Org";0.110348635;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"CD";"HM";1.036142271;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"FLU";"Org";0.127425155;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"HBCD";"Org";0.003789083;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"HG";"HM";1.108511697;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"HG";"HM";1.501212574;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"PB";"HM";1.600578816;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"PB";"HM";1.448723776;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"PFOS";"Org";0.048989769;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"SBD6";"Org";121.5535363;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"SCB6";"Org";1.083419309;"All";"+";"H";"H";"All"
"FRB 65";12.02333;55.925;"Biota";"SDX";"Org";0.558973152;"All";"+";"H";"H";"All"
"FRB 65s";12.01667;55.955;"Biota";"BAP";"Org";0.315068208;"All";"+";"H";"H";"All"
"FRB 65s";12.01667;55.955;"Biota";"CD";"HM";1.989530836;"All";"+";"H";"H";"All"
"FRB 65s";12.01667;55.955;"Biota";"FLU";"Org";0.105504977;"All";"+";"H";"H";"All"
"FRB 65s";12.01667;55.955;"Biota";"HG";"HM";0.495511635;"All";"+";"H";"H";"All"
"FRB 65s";12.01667;55.955;"Biota";"PB";"HM";1.234077335;"All";"+";"H";"H";"All"
"FRB1993";11.85417;55.992;"Sediment";"ANT";"Org";0.925925926;"All";"+";"H";"H";"All"
"FRB65";12.02333;55.925;"Sediment";"ANT";"Org";1.348720801;"All";"+";"H";"H";"All"
"FRB65";12.02333;55.925;"Biota";"BAP";"Org";0.176635217;"All";"+";"H";"H";"All"
"FRB65";12.02333;55.925;"Biota";"CD";"HM";1.578436727;"All";"+";"H";"H";"All"
"FRB65";12.02333;55.925;"Sediment";"CD";"HM";1.565788759;"All";"+";"H";"H";"All"
"FRB65";12.02333;55.925;"Biota";"FLU";"Org";0.118321596;"All";"+";"H";"H";"All"
"FRB65";12.02333;55.925;"Biota";"HG";"HM";0.328249905;"All";"+";"H";"H";"All"
"FRB65";12.02333;55.925;"Biota";"PB";"HM";0.755203375;"All";"+";"H";"H";"All"
"FRB65";12.02333;55.925;"Sediment";"PB";"HM";0.918879603;"All";"+";"H";"H";"All"
"FRB9070";12.6375;55.92433;"Sediment";"ANT";"Org";1.425438596;"All";"+";"H";"H";"All"
"FRB9070";12.6375;55.92433;"Sediment";"CD";"HM";0.073008794;"All";"+";"H";"H";"All"
"FRB9070";12.6375;55.92433;"Sediment";"PB";"HM";0.414053888;"All";"+";"H";"H";"All"
"FYN 512";10.3115;54.7935;"Sediment";"ANT";"Org";1.3671875;"All";"+";"H";"H";"All"
"FYN 53";10.86217;55.50833;"Sediment";"ANT";"Org";1.932989691;"All";"+";"H";"H";"All"
"FYN 8231";10.10833;55.16033;"Biota";"CD";"HM";1.228365385;"All";"+";"H";"H";"All"
"FYN 8231";10.10833;55.16033;"Biota";"HG";"HM";0.17325;"All";"+";"H";"H";"All"
"FYN 8231";10.10833;55.16033;"Biota";"PB";"HM";0.24852071;"All";"+";"H";"H";"All"
"FYN Egholm";10.47833;54.90167;"Biota";"BAP";"Org";0.28;"All";"+";"H";"H";"All"
"FYN Egholm";10.47833;54.90167;"Biota";"CD";"HM";1.397610723;"All";"+";"H";"H";"All"
"FYN Egholm";10.47833;54.90167;"Biota";"FLU";"Org";0.14;"All";"+";"H";"H";"All"
"FYN Egholm";10.47833;54.90167;"Biota";"HG";"HM";0.46312;"All";"+";"H";"H";"All"
"FYN Egholm";10.47833;54.90167;"Biota";"PB";"HM";0.444862829;"All";"+";"H";"H";"All"
"FYN Lunkebugt";10.65933;55.02633;"Biota";"BAP";"Org";0.12;"All";"+";"H";"H";"All"
"FYN Lunkebugt";10.65933;55.02633;"Biota";"CD";"HM";0.011225233;"All";"+";"H";"H";"All"
"FYN Lunkebugt";10.65933;55.02633;"Biota";"FLU";"Org";0.233333333;"All";"+";"H";"H";"All"
"FYN Lunkebugt";10.65933;55.02633;"Biota";"HG";"HM";0.0069;"All";"+";"H";"H";"All"
"FYN Lunkebugt";10.65933;55.02633;"Biota";"PB";"HM";0.007423346;"All";"+";"H";"H";"All"
"FYN M1";10.4505;55.478;"Biota";"BAP";"Org";0.28;"All";"+";"H";"H";"All"
"FYN M1";10.4505;55.478;"Biota";"CD";"HM";0.016258741;"All";"+";"H";"H";"All"
"FYN M1";10.4505;55.478;"Biota";"FLU";"Org";0.103333333;"All";"+";"H";"H";"All"
"FYN M1";10.4505;55.478;"Biota";"HG";"HM";0.01806;"All";"+";"H";"H";"All"
"FYN M1";10.4505;55.478;"Biota";"PB";"HM";0.0077461;"All";"+";"H";"H";"All"
"FYN Nyb26";10.7895;55.29717;"Sediment";"ANT";"Org";1712.748344;"All";"+";"H";"H";"All"
"FYN Nyb26";10.7895;55.29717;"Sediment";"CD";"HM";0.444624931;"All";"+";"H";"H";"All"
"FYN Nyb26";10.7895;55.29717;"Sediment";"PB";"HM";0.196137751;"All";"+";"H";"H";"All"
"FYN Nyb27";10.78817;55.2975;"Sediment";"ANT";"Org";1.745185695;"All";"+";"H";"H";"All"
"FYN Nyb27";10.78817;55.2975;"Sediment";"CD";"HM";0.69230885;"All";"+";"H";"H";"All"
"FYN Nyb27";10.78817;55.2975;"Sediment";"PB";"HM";0.400969302;"All";"+";"H";"H";"All"
"FYN NYB72";10.793;55.286;"Biota";"BAP";"Org";0.08;"All";"+";"H";"H";"All"
"FYN NYB72";10.793;55.286;"Biota";"CD";"HM";0.017212995;"All";"+";"H";"H";"All"
"FYN NYB72";10.793;55.286;"Biota";"FLU";"Org";0.16;"All";"+";"H";"H";"All"
"FYN NYB72";10.793;55.286;"Biota";"HG";"HM";0.01717;"All";"+";"H";"H";"All"
"FYN NYB72";10.793;55.286;"Biota";"PB";"HM";0.009144701;"All";"+";"H";"H";"All"
"FYN STB53";10.85683;55.30033;"Biota";"BAP";"Org";0.1;"All";"+";"H";"H";"All"
"FYN STB53";10.85683;55.30033;"Biota";"CD";"HM";0.017132867;"All";"+";"H";"H";"All"
"FYN STB53";10.85683;55.30033;"Biota";"FLU";"Org";0.066666667;"All";"+";"H";"H";"All"
"FYN STB53";10.85683;55.30033;"Biota";"HG";"HM";0.00476;"All";"+";"H";"H";"All"
"FYN STB53";10.85683;55.30033;"Biota";"PB";"HM";0.006024744;"All";"+";"H";"H";"All"
"FYN018361";10.3775;55.053;"Sediment";"ANT";"Org";0.34063981;"All";"+";"H";"H";"All"
"FYN018361";10.3775;55.053;"Biota";"BAP";"Org";0.202225043;"All";"+";"H";"H";"All"
